,0
0,5546.391800682992
1,2521.6297011254355
2,-5168.2014640579
3,12787.713807471562
4,-2174.55467706942
5,-2598.707627450116
6,2413.4880223546643
7,-10497.409946089843
8,2264.90151611669
9,-119.88514409284107
10,2195.7642061098013
11,2131.0579765078146
12,1427.27339355601
13,3904.548994722776
14,-1055.7929015208501
15,-1555.1379284705035
16,-584.545635398943
17,968.3605991522782
18,-4152.379882452078
19,472.6466065288987
20,139.93166637513787
21,-1057.8891155452002
22,1110.5876543428749
23,348.21978868637234
24,-795.2611487077083
25,3182.4174785856158
26,-3880.1616405753884
27,-1834.34602669999
28,4558.379169840133
